idx,station_name,station_id,camera_name,camera_ipaddr,nvr_rtsp_url,manufacturer,model,status
101,노포,101,PSD-U1-1            ,7.101.3.241,rtsp://7.101.3.22:4515/700b15a1-7ba0-4c71-abb7-b2a56036e7bc/1/media.smp,,,
103,노포,101,PSD-U1-2            ,7.101.3.242,rtsp://7.101.3.22:4515/5bef9ab1-94d4-4d30-9bfe-35fefb9d09d8/1/media.smp,,,
105,노포,101,PSD-U2-1            ,7.101.3.243,rtsp://7.101.3.22:4515/7a37eaa9-3e2c-4f76-ae30-8386cb11122f/1/media.smp,,,
107,노포,101,PSD-U2-2            ,7.101.3.244,rtsp://7.101.3.22:4515/0c5b9682-d594-48dd-aea3-5b52e4026854/1/media.smp,,,
109,노포,101,PSD-D1-1            ,7.101.3.245,rtsp://7.101.3.22:4515/48726179-8134-4df0-a261-ebf1392fb301/1/media.smp,,,
111,노포,101,PSD-D1-2            ,7.101.3.246,rtsp://7.101.3.22:4515/94b5b994-a071-4509-bdd8-42314d61adcc/1/media.smp,,,
113,노포,101,PSD-D2-1            ,7.101.3.247,rtsp://7.101.3.22:4515/7d597362-579e-4dd6-8a42-3d0143e9716f/1/media.smp,,,
115,노포,101,PSD-D2-2            ,7.101.3.248,rtsp://7.101.3.22:4515/3c64d530-4ef6-4a18-a596-f3478357f8b9/1/media.smp,,,
117,노포,101,PSD-M1-1            ,7.101.3.249,rtsp://7.101.3.22:4515/96335cd2-a95e-4232-aff6-c81f9aa946e9/1/media.smp,,,
119,노포,101,PSD-M1-2            ,7.101.3.250,rtsp://7.101.3.22:4515/54a8f39f-d26c-49ac-81ad-4771eabe80ac/1/media.smp,,,
121,노포,101,PSD-M2-1            ,7.101.3.251,rtsp://7.101.3.22:4515/5b1caabf-37a5-4c02-aff3-044fa58439f1/1/media.smp,,,
123,노포,101,PSD-M2-2            ,7.101.3.252,rtsp://7.101.3.22:4515/7ab9d3bb-4119-4d2f-ab43-1ebf34ebaaee/1/media.smp,,,
125,노포,101,P-U1                ,7.101.3.101,rtsp://7.101.3.22:4515/4200c7c5-1a68-4770-857d-23a6a9dddf38/1/media.smp,,,
127,노포,101,P-U2                ,7.101.3.102,rtsp://7.101.3.22:4515/5cd162cc-0d9b-44e0-ac76-f1aff5ca57c1/1/media.smp,,,
129,노포,101,P-U3                ,7.101.3.103,rtsp://7.101.3.22:4515/13cca2d3-9978-410c-bcaa-16b4388b37bb/1/media.smp,,,
131,노포,101,P-D1                ,7.101.3.111,rtsp://7.101.3.22:4515/042048c3-1f69-4288-a81a-fc47e3f53de5/1/media.smp,,,
133,노포,101,P-D2                ,7.101.3.112,rtsp://7.101.3.22:4515/cc4d69bc-3c10-484a-93af-ad24ad30b9fe/1/media.smp,,,
135,노포,101,P-D3                ,7.101.3.113,rtsp://7.101.3.22:4515/676bcf22-2fc3-4bcd-bf8c-83234973ec90/1/media.smp,,,
137,노포,101,P-D4                ,7.101.3.114,rtsp://7.101.3.22:4515/cb935bdd-0e67-4f25-92be-005612cc59f8/1/media.smp,,,
139,노포,101,상선 출입구(하행)     ,7.101.3.131  ,rtsp://7.101.3.22:4515/69d9c4c9-d02e-4276-abcd-a8a3c683b378/1/media.smp,,,
141,노포,101,하선 출입구(하행)     ,7.101.3.132  ,rtsp://7.101.3.22:4515/962a7c42-0275-4606-9aff-ad322afbb715/1/media.smp,,,
143,노포,101,비상탈출통로-1        ,7.101.3.86   ,rtsp://7.101.3.22:4515/e64f9a4d-dc39-44c0-a0c8-bec215c4d799/1/media.smp,,,
145,노포,101,비상탈출통로-2        ,7.101.3.87   ,rtsp://7.101.3.22:4515/361fc7ce-d7ea-43e8-9536-8d75aa36d4d0/1/media.smp,,,
147,노포,101,변전실-1             ,7.101.3.231 ,rtsp://7.101.3.22:4515/3072aca6-7866-4512-8b04-515eca4a65c5/1/media.smp,,,
149,노포,101,변전실-2             ,7.101.3.232 ,rtsp://7.101.3.22:4515/f9edef67-837f-4dd7-adf3-eedb57bf1d17/1/media.smp,,,
151,노포,101,변전실-3             ,7.101.3.233 ,rtsp://7.101.3.22:4515/c4aa6983-4406-491a-a615-c4cfafa22677/1/media.smp,,,
153,노포,101,변전실-4             ,7.101.3.234 ,rtsp://7.101.3.22:4515/4aaa669d-b94c-4048-80a1-0ae9afffa704/1/media.smp,,,
155,노포,101,전기실-1             ,7.101.3.236 ,rtsp://7.101.3.22:4515/335c929b-8a94-4ce9-ba9b-654da8e9d0ac/1/media.smp,,,
157,노포,101,전기실-2             ,7.101.3.237 ,rtsp://7.101.3.22:4515/4e1df737-5957-4b02-96f0-9d3c366978c5/1/media.smp,,,
159,노포,101,통신기기실           ,7.101.3.238 ,rtsp://7.101.3.22:4515/c662139c-74ea-4860-976a-7e32c05fd066/1/media.smp,,,
161,노포,101,신호기기실           ,7.101.3.239 ,rtsp://7.101.3.22:4515/df3acd91-1f38-4408-b8ac-c8456a748f1f/1/media.smp,,,
163,노포,101,역무대기실           ,7.101.3.161 ,rtsp://7.101.3.22:4515/258d77e1-66d2-4171-bb07-09b79abe6253/1/media.smp,,,
165,노포,101,본선 비상안내-1       ,7.101.3.81   ,rtsp://7.101.3.22:4515/b18c95fa-4eae-4eac-9738-a7ac181fc7ce/1/media.smp,,,
167,노포,101,본선 비상안내-2       ,7.101.3.82   ,rtsp://7.101.3.22:4515/0e6d6ce1-b6c3-4823-bb42-d78041a56cee/1/media.smp,,,
169,노포,101,본선 비상안내-3       ,7.101.3.83   ,rtsp://7.101.3.22:4515/e85237d6-ccd6-4b09-a1db-eaf32a537b6e/1/media.smp,,,
