idx,station_name,station_id,camera_name,camera_ipaddr,nvr_rtsp_url,manufacturer,model,status
447,양산중앙,105,PSD-U1-1,7.105.3.241,rtsp://7.105.3.22:4515/4f26d1ae-9ac7-4532-b0d3-a447f96ff931/3/media.smp,,,
449,양산중앙,105,PSD-U1-2,7.105.3.242,rtsp://7.105.3.22:4515/f3c2b865-5885-4ced-a2d9-2cb9825d51f1/3/media.smp,,,
451,양산중앙,105,PSD-U2-1,7.105.3.243,rtsp://7.105.3.22:4515/d64df07d-f7f0-42d7-baa5-7b899b0d5f5d/3/media.smp,,,
453,양산중앙,105,PSD-U2-2,7.105.3.244,rtsp://7.105.3.22:4515/c75f9a5e-bfa6-49d7-b658-c23de39d3126/3/media.smp,,,
455,양산중앙,105,PSD-D1-1,7.105.3.245,rtsp://7.105.3.22:4515/123a45a9-083b-455a-ad64-64bf6b02e5b0/3/media.smp,,,
457,양산중앙,105,PSD-D1-2,7.105.3.246,rtsp://7.105.3.22:4515/0221f47c-2eac-45cc-92af-68750e32fd73/3/media.smp,,,
459,양산중앙,105,PSD-D2-1,7.105.3.247,rtsp://7.105.3.22:4515/4afd2fc4-3b38-4864-992f-43be424ca771/3/media.smp,,,
461,양산중앙,105,PSD-D2-2,7.105.3.248,rtsp://7.105.3.22:4515/873a4e51-f6a0-4f85-9e5d-e133aed314f2/3/media.smp,,,
463,양산중앙,105,P-U1,7.105.3.101,rtsp://7.105.3.22:4515/c52d5769-8397-4bf0-a2f3-2a3edfe75620/3/media.smp,,,
465,양산중앙,105,P-U2,7.105.3.102,rtsp://7.105.3.22:4515/43494d06-4f9b-409b-a430-89b23f035147/3/media.smp,,,
467,양산중앙,105,P-D1,7.105.3.111,rtsp://7.105.3.22:4515/94bdd11f-ccb9-4ef1-9cce-599dc3c0ade2/3/media.smp,,,
469,양산중앙,105,P-D2,7.105.3.112,rtsp://7.105.3.22:4515/81d7385f-4dae-4215-8436-3ffb8cfc1c34/3/media.smp,,,
471,양산중앙,105,상선 출입구(상행),7.105.3.131,rtsp://7.105.3.22:4515/cb90130e-5266-4e19-a7e7-f48e1b57f8f8/3/media.smp,,,
473,양산중앙,105,상선 출입구(하행),7.105.3.132,rtsp://7.105.3.22:4515/efda2cca-7dff-485b-b0f2-ae67898c5974/3/media.smp,,,
475,양산중앙,105,하선 출입구(하행),7.105.3.133,rtsp://7.105.3.22:4515/0aebd8e2-5c78-41bb-bdb2-42acb92dab40/3/media.smp,,,
477,양산중앙,105,출구-1,7.105.3.134,,,,
479,양산중앙,105,출구-2,7.105.3.135,,,,
481,양산중앙,105,G-1,7.105.3.151,,,,
483,양산중앙,105,G-2,7.105.3.152,,,,
485,양산중앙,105,G-3,7.105.3.153,,,,
487,양산중앙,105,G-4,7.105.3.154,,,,
489,양산중앙,105,변전실-1,7.105.3.231,,,,
491,양산중앙,105,변전실-2,7.105.3.232,,,,
493,양산중앙,105,변전실-3,7.105.3.233,,,,
495,양산중앙,105,통신기기실,7.105.3.238,rtsp://7.105.3.22:4515/2020e35a-0cf3-4b43-b0f6-09edc3f9e402/3/media.smp,,,
497,양산중앙,105,신호기기실,7.105.3.239,rtsp://7.105.3.22:4515/1e1f8fef-bc1e-4435-a801-72ca89487bc2/3/media.smp,,,
499,양산중앙,105,발매기/Gate,7.105.3.161,,,,
501,양산중앙,105,발매기실,7.105.3.162,,,,
503,양산중앙,105,화장실/수유실,7.105.3.121,,,,
505,양산중앙,105,E/L-1 지상,7.105.3.201,,,,
507,양산중앙,105,E/L-1 대합실,7.105.3.202,,,,
509,양산중앙,105,E/L-2 지상,7.105.3.203,,,,
511,양산중앙,105,E/L-2 대합실,7.105.3.204,,,,
513,양산중앙,105,E/L-3 환승,7.105.3.205,,,,
515,양산중앙,105,E/L-3 대합,7.105.3.206,,,,
517,양산중앙,105,E/L-4 대합,7.105.3.207,,,,
519,양산중앙,105,E/L-4 승강장,7.105.3.208,rtsp://7.105.3.22:4515/d674e5a1-b3ed-4267-8d0a-1c68d4020eb4/3/media.smp,,,
521,양산중앙,105,E/S-1 대합,7.105.3.171,,,,
523,양산중앙,105,E/S-1 환승,7.105.3.172,,,,
525,양산중앙,105,E/S-2 지상,7.105.3.173,,,,
527,양산중앙,105,E/S-2 대합,7.105.3.174,,,,
529,양산중앙,105,E/S-3 대합,7.105.3.175,rtsp://7.105.3.22:4515/9340e5d4-e843-4114-93e3-5aaec86e87bb/3/media.smp,,,
531,양산중앙,105,E/S-3 승강장,7.105.3.176,,,,
533,양산중앙,105,E/S-4 대합,7.105.3.177,rtsp://7.105.3.22:4515/79dcec44-4310-4a1a-8a57-ae0eba7a66f8/3/media.smp,,,
535,양산중앙,105,E/S-4 승강장,7.105.3.178,,,,
537,양산중앙,105,선로전환기 카메라-18,7.105.3.71,rtsp://7.105.3.22:4515/053d0e82-e344-4937-a81f-97a2c8eebeaf/3/media.smp,,,
539,양산중앙,105,선로전환기 카메라-19,7.105.3.72,rtsp://7.105.3.22:4515/8819e43b-bd24-40d8-84ff-9ea39d0b9622/3/media.smp,,,
541,양산중앙,105,선로전환기 카메라-20,7.105.3.73,rtsp://7.105.3.22:4515/62bacf26-b390-4a09-b1d7-acd90d390a4b/3/media.smp,,,
543,양산중앙,105,선로전환기 카메라-21,7.105.3.74,rtsp://7.105.3.74:4515/4cd7ccff-5278-4a5a-8129-ea186757454f/3/media.smp,,,
