idx,station_name,station_id,camera_name,camera_ipaddr,nvr_rtsp_url,manufacturer,model,status
213,사송,102,PSD-U1-1,7.102.3.241,rtsp://7.102.3.22:4515/b8bb547e-fa8f-4ce5-845a-380d217c69bb/1/media.smp,,,
215,사송,102,PSD-U1-2,7.102.3.242,rtsp://7.102.3.22:4515/e2f0b20b-a225-4b19-8e1b-2ae95a56afaf/1/media.smp,,,
217,사송,102,PSD-U2-1,7.102.3.243,rtsp://7.102.3.22:4515/6e81e40b-2b5c-4793-a298-0a794bc7b72e/1/media.smp,,,
219,사송,102,PSD-U2-2,7.102.3.244,rtsp://7.102.3.22:4515/6c9cc839-aa19-4a54-a07c-93672018156b/1/media.smp,,,
221,사송,102,PSD-D1-1,7.102.3.245,rtsp://7.102.3.22:4515/9b840e94-d307-40da-a864-07ccef53d524/1/media.smp,,,
223,사송,102,PSD-D1-2,7.102.3.246,rtsp://7.102.3.22:4515/d45d4e87-3cb2-49a2-88c6-350810462b48/1/media.smp,,,
225,사송,102,PSD-D2-1,7.102.3.247,rtsp://7.102.3.22:4515/a846322b-dd36-4ba9-b30b-af5a3caa81af/1/media.smp,,,
227,사송,102,PSD-D2-2,7.102.3.248,rtsp://7.102.3.22:4515/041b2ab4-ed02-48a3-8e0b-9e78b2df1f04/1/media.smp,,,
229,사송,102,P-U1,7.102.3.101,rtsp://7.102.3.22:4515/998ae2fd-008a-42cf-a4d1-e2016f5855cd/1/media.smp,,,
231,사송,102,P-U2,7.102.3.102,rtsp://7.102.3.22:4515/f3438d75-9fdf-41ec-9f14-9eef2997ced9/1/media.smp,,,
233,사송,102,P-D1,7.102.3.111,rtsp://7.102.3.22:4515/efb9af10-46e0-4a85-b748-5d67a6e528b1/1/media.smp,,,
235,사송,102,P-D2,7.102.3.112,rtsp://7.102.3.22:4515/1a03946b-23f7-4362-bc76-87101c959ade/1/media.smp,,,
237,사송,102,상선 출입구(하행),7.102.3.131,rtsp://7.102.3.22:4515/c77e556d-e6f8-4e41-a640-177862464068/1/media.smp,,,
239,사송,102,하선 출입구(상행),7.102.3.132,rtsp://7.102.3.22:4515/9c4ffdd7-2744-42b2-b69b-28da3ed6ab54/1/media.smp,,,
241,사송,102,출구-1,7.102.3.133,rtsp://7.102.3.22:4515/c4ea5752-520c-4fe4-9435-6ed99d085d62/1/media.smp,,,
243,사송,102,출구-2,7.102.3.134,rtsp://7.102.3.22:4515/6362f7ce-69c7-4846-a709-a8b279171e81/1/media.smp,,,
245,사송,102,Gate-1,7.102.3.151,rtsp://7.102.3.22:4515/744602a9-6d1f-4e2b-99b7-057bf4b6aefd/1/media.smp,,,
247,사송,102,Gate-2,7.102.3.152,rtsp://7.102.3.22:4515/30a54c2d-e0f8-43c2-a79a-7ab233569766/1/media.smp,,,
249,사송,102,비상탈출통로-3,7.102.3.82,rtsp://7.102.3.22:4515/45716862-25e8-4887-8f3f-3084934ff3b5/1/media.smp,,,
251,사송,102,비상계단-대합,7.102.3.126,rtsp://7.102.3.22:4515/83c8d484-1cc2-4452-9e8d-351533070a3f/1/media.smp,,,
253,사송,102,비상계단-승강(계단),7.102.3.127,rtsp://7.102.3.22:4515/c3552f0a-c1dd-4d6c-a036-6713c61516ff/1/media.smp,,,
255,사송,102,비상계단-승강(통로),7.102.3.127,rtsp://7.102.3.22:4515/9fbf65aa-37b6-465f-9002-2c2cfd2aef8b/1/media.smp,,,
257,사송,102,변전실-1,7.102.3.231,rtsp://7.102.3.22:4515/a8d28f40-2c2e-43fb-a890-1e40fca0f410/1/media.smp,,,
259,사송,102,변전실-2,7.102.3.232,rtsp://7.102.3.22:4515/95f8da0f-f1b7-44c8-9ca8-377af28f2c4a/1/media.smp,,,
261,사송,102,변전실-3,7.102.3.233,rtsp://7.102.3.22:4515/bf90a4d2-fb50-47c8-b0dc-2d10ee698172/1/media.smp,,,
263,사송,102,통신기기실,7.102.3.238,rtsp://7.102.3.22:4515/fc7a6e2c-bda0-4510-88a8-d2b730e5151d/1/media.smp,,,
265,사송,102,신호기기실,7.102.3.239,rtsp://7.102.3.22:4515/54e61dcc-3abc-4b2f-9d6c-6456bcc6daa4/1/media.smp,,,
267,사송,102,발매기,7.102.3.161,rtsp://7.102.3.22:4515/4e2f53d1-2c71-4d56-9956-b764a50187cb/1/media.smp,,,
269,사송,102,발매기실,7.102.3.162,rtsp://7.102.3.22:4515/3f67fb94-94fb-4e65-b786-24407041642f/1/media.smp,,,
271,사송,102,화장실,7.102.3.121,rtsp://7.102.3.22:4515/2b78d988-e19c-4657-8dca-8088a4ecc2ff/1/media.smp,,,
273,사송,102,수유실,7.102.3.226,rtsp://7.102.3.22:4515/7382c3d2-06ad-4942-9dec-215d132ca0f1/1/media.smp,,,
275,사송,102,본선 비상안내-6,7.102.3.81,rtsp://7.102.3.22:4515/cf90830a-27b4-48c1-9fa0-8c303393c0f9/1/media.smp,,,
277,사송,102,본선 비상안내-7,7.102.3.83,rtsp://7.102.3.22:4515/1cb0398a-fb3b-4e73-acc4-aaedb9325f20/1/media.smp,,,
279,사송,102,E/L-1호기-대합(EL),7.102.3.201,rtsp://7.102.3.22:4515/897c6f23-1569-4c60-b9d8-3806cdcf7a49/1/media.smp,,,
281,사송,102,E/L-1호기-대합(게이트),7.102.3.201,rtsp://7.102.3.22:4515/8f05c1cd-8ba3-48d6-8995-c0e372008e32/1/media.smp,,,
